activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,271682,[],CHEMBL676808,Agonist effect on transcriptional activation in MCF-7 cells expressing estrogen receptor alpha,F,,,BAO_0000188,BAO_0000219,cell-based format,C[C@]12CC[C@@H]3c4ccc(O)cc4C(O)[C@@H](Sc4ccc(Br)cc4)[C@H]3[C@@H]1CC[C@@H]2O,,,CHEMBL1132758,Bioorg. Med. Chem. Lett.,2000.0,,CHEMBL1627353,,CHEMBL1627353,8.15,False,http://www.openphacts.org/units/Nanomolar,58229,=,1,True,=,,EC50,nM,,7.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,7.0
,272901,[],CHEMBL676807,Agonist effect on transcriptional activation in MCF-7 cells expressing estrogen receptor alpha,F,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccc2c(c1)C[C@@H](Sc1ccc(OCCN3CCCCC3)cc1)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,,,CHEMBL1132758,Bioorg. Med. Chem. Lett.,2000.0,,CHEMBL1627361,,CHEMBL1627361,6.47,False,http://www.openphacts.org/units/Nanomolar,58224,=,1,True,=,,EC50,nM,,336.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,336.0
,277814,[],CHEMBL676808,Agonist effect on transcriptional activation in MCF-7 cells expressing estrogen receptor alpha,F,,,BAO_0000188,BAO_0000219,cell-based format,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](Sc4ccc(/C=C/C(=O)O)cc4)[C@H]3[C@@H]1CC[C@@H]2O,,,CHEMBL1132758,Bioorg. Med. Chem. Lett.,2000.0,,CHEMBL1628170,,CHEMBL1628170,7.89,False,http://www.openphacts.org/units/Nanomolar,58225,=,1,True,=,,EC50,nM,,13.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,13.0
,279003,[],CHEMBL676808,Agonist effect on transcriptional activation in MCF-7 cells expressing estrogen receptor alpha,F,,,BAO_0000188,BAO_0000219,cell-based format,CN(C)C(=O)/C=C/c1ccc(S[C@@H]2Cc3cc(O)ccc3[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]32)cc1,,,CHEMBL1132758,Bioorg. Med. Chem. Lett.,2000.0,,CHEMBL1627356,,CHEMBL1627356,6.76,False,http://www.openphacts.org/units/Nanomolar,58226,=,1,True,=,,EC50,nM,,173.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,173.0
,279016,[],CHEMBL676808,Agonist effect on transcriptional activation in MCF-7 cells expressing estrogen receptor alpha,F,,,BAO_0000188,BAO_0000219,cell-based format,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1132758,Bioorg. Med. Chem. Lett.,2000.0,,CHEMBL135,ESTRADIOL,CHEMBL135,,False,http://www.openphacts.org/units/Nanomolar,58230,=,1,True,=,,EC50,nM,,0.007,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,0.007
,281421,[],CHEMBL676808,Agonist effect on transcriptional activation in MCF-7 cells expressing estrogen receptor alpha,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1C(=O)c2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,,,CHEMBL1132758,Bioorg. Med. Chem. Lett.,2000.0,,CHEMBL1628199,,CHEMBL1628199,7.55,False,http://www.openphacts.org/units/Nanomolar,58235,=,1,True,=,,EC50,nM,,28.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,28.0
Not Active,281425,[],CHEMBL676809,Agonist effect on transcriptional activation in MCF-7 cells expressing estrogen receptor alpha; Not active means no effect at < 1000 nM,F,,,BAO_0000188,BAO_0000219,cell-based format,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,,,CHEMBL1132758,Bioorg. Med. Chem. Lett.,2000.0,,CHEMBL1358,FULVESTRANT,CHEMBL1358,,False,,58233,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,,,
,288528,[],CHEMBL676808,Agonist effect on transcriptional activation in MCF-7 cells expressing estrogen receptor alpha,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(=O)O[C@H]1CC[C@H]2[C@@H]3[C@H](Sc4ccc(Br)cc4)C(=O)c4cc(O)ccc4[C@H]3CC[C@]12C,,,CHEMBL1132758,Bioorg. Med. Chem. Lett.,2000.0,,CHEMBL1627355,,CHEMBL1627355,8.30,False,http://www.openphacts.org/units/Nanomolar,58234,=,1,True,=,,EC50,nM,,5.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,5.0
Not Active,294708,[],CHEMBL676809,Agonist effect on transcriptional activation in MCF-7 cells expressing estrogen receptor alpha; Not active means no effect at < 1000 nM,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@@H]21,,,CHEMBL1132758,Bioorg. Med. Chem. Lett.,2000.0,,CHEMBL1627354,,CHEMBL1627354,,False,,58227,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,,,
Not Active,302330,[],CHEMBL676809,Agonist effect on transcriptional activation in MCF-7 cells expressing estrogen receptor alpha; Not active means no effect at < 1000 nM,F,,,BAO_0000188,BAO_0000219,cell-based format,Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,,,CHEMBL1132758,Bioorg. Med. Chem. Lett.,2000.0,,CHEMBL1116,RALOXIFENE HYDROCHLORIDE,CHEMBL81,,False,,58232,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,,,
,512872,[],CHEMBL712011,Agonist activity in transcriptional activation assay in MCF-7-2a cells compared to estradiol E2,F,,,BAO_0000188,BAO_0000219,cell-based format,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,CHEMBL1135523,J. Med. Chem.,2002.0,,CHEMBL135,ESTRADIOL,CHEMBL135,9.31,True,http://www.openphacts.org/units/Nanomolar,214333,=,1,True,=,,EC50,nM,,0.49,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,0.00049
,520551,[],CHEMBL712011,Agonist activity in transcriptional activation assay in MCF-7-2a cells compared to estradiol E2,F,,,BAO_0000188,BAO_0000219,cell-based format,,,,CHEMBL1135523,J. Med. Chem.,2002.0,,CHEMBL2068430,Platinum complex,CHEMBL2068430,6.92,False,http://www.openphacts.org/units/Nanomolar,214325,=,1,True,=,,EC50,nM,,120.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,0.12
,524589,[],CHEMBL712011,Agonist activity in transcriptional activation assay in MCF-7-2a cells compared to estradiol E2,F,,,BAO_0000188,BAO_0000219,cell-based format,Oc1ccc([C@@H]2NC=N[C@@H]2c2ccc(O)cc2I)c(I)c1,,,CHEMBL1135523,J. Med. Chem.,2002.0,,CHEMBL112355,,CHEMBL112355,5.75,False,http://www.openphacts.org/units/Nanomolar,214335,=,1,True,=,,EC50,nM,,1800.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,1.8
,527152,[],CHEMBL712011,Agonist activity in transcriptional activation assay in MCF-7-2a cells compared to estradiol E2,F,,,BAO_0000188,BAO_0000219,cell-based format,Oc1ccc([C@@H]2N=CN[C@@H]2c2c(Cl)cc(O)cc2Cl)c(Cl)c1,,,CHEMBL1135523,J. Med. Chem.,2002.0,,CHEMBL323919,,CHEMBL323919,7.19,False,http://www.openphacts.org/units/Nanomolar,214334,=,1,True,=,,EC50,nM,,65.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,0.065
,529918,[],CHEMBL676810,Agonist effect on transcriptional activation in T47D cells expressing estrogen receptor alpha,F,,,BAO_0000188,BAO_0000219,cell-based format,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,CHEMBL1135674,J. Med. Chem.,2002.0,,CHEMBL135,ESTRADIOL,CHEMBL135,10.15,False,http://www.openphacts.org/units/Nanomolar,297143,=,1,True,=,,EC50,nM,,0.07,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,0.07
,531251,[],CHEMBL676810,Agonist effect on transcriptional activation in T47D cells expressing estrogen receptor alpha,F,,,BAO_0000188,BAO_0000219,cell-based format,CN(CCCc1ccc(Cl)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCNCC2)n1,,,CHEMBL1135674,J. Med. Chem.,2002.0,,CHEMBL153405,,CHEMBL153405,6.75,False,http://www.openphacts.org/units/Nanomolar,297122,=,1,True,=,,EC50,nM,,180.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,180.0
,539136,[],CHEMBL676810,Agonist effect on transcriptional activation in T47D cells expressing estrogen receptor alpha,F,,,BAO_0000188,BAO_0000219,cell-based format,CN(CCCc1ccc(F)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCNCC2)n1,,,CHEMBL1135674,J. Med. Chem.,2002.0,,CHEMBL150279,,CHEMBL150279,6.70,False,http://www.openphacts.org/units/Nanomolar,297118,=,1,True,=,,EC50,nM,,200.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,200.0
,539150,[],CHEMBL676810,Agonist effect on transcriptional activation in T47D cells expressing estrogen receptor alpha,F,,,BAO_0000188,BAO_0000219,cell-based format,CN(C[C@@H]1C[C@@H]1c1ccccc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCNCC2)n1,,,CHEMBL1135674,J. Med. Chem.,2002.0,,CHEMBL153395,,CHEMBL153395,6.30,False,http://www.openphacts.org/units/Nanomolar,297108,=,1,True,=,,EC50,nM,,500.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,500.0
,541758,[],CHEMBL676810,Agonist effect on transcriptional activation in T47D cells expressing estrogen receptor alpha,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1nc(CN2CCN(c3nc(NCCc4ccc(O)cc4)nc(N(C)CCCc4ccc(Cl)cc4)n3)CC2)cs1,,,CHEMBL1135674,J. Med. Chem.,2002.0,,CHEMBL434502,,CHEMBL434502,6.82,False,http://www.openphacts.org/units/Nanomolar,297130,=,1,True,=,,EC50,nM,,150.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,150.0
,544387,[],CHEMBL712011,Agonist activity in transcriptional activation assay in MCF-7-2a cells compared to estradiol E2,F,,,BAO_0000188,BAO_0000219,cell-based format,Oc1ccc([C@@H]2N=CN[C@@H]2c2ccc(O)cc2Cl)c(Cl)c1,,,CHEMBL1135523,J. Med. Chem.,2002.0,,CHEMBL114159,,CHEMBL114159,6.42,True,http://www.openphacts.org/units/Nanomolar,214323,=,1,True,=,,EC50,nM,,380.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,0.38
,547161,[],CHEMBL712011,Agonist activity in transcriptional activation assay in MCF-7-2a cells compared to estradiol E2,F,,,BAO_0000188,BAO_0000219,cell-based format,Oc1ccc([C@@H]2N=CN[C@@H]2c2c(Cl)cc(O)cc2Cl)c(F)c1,,,CHEMBL1135523,J. Med. Chem.,2002.0,,CHEMBL115729,,CHEMBL115729,6.21,False,http://www.openphacts.org/units/Nanomolar,214324,=,1,True,=,,EC50,nM,,620.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,0.62
,548306,[],CHEMBL676810,Agonist effect on transcriptional activation in T47D cells expressing estrogen receptor alpha,F,,,BAO_0000188,BAO_0000219,cell-based format,CN(CCCc1ccc(Cl)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCN(CCO)CC2)n1,,,CHEMBL1135674,J. Med. Chem.,2002.0,,CHEMBL347560,,CHEMBL347560,6.75,False,http://www.openphacts.org/units/Nanomolar,297100,=,1,True,=,,EC50,nM,,180.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,180.0
,551708,[],CHEMBL676810,Agonist effect on transcriptional activation in T47D cells expressing estrogen receptor alpha,F,,,BAO_0000188,BAO_0000219,cell-based format,Oc1ccc(CCNc2nc(SCCCc3ccc(Cl)cc3)nc(N3CCNCC3)n2)cc1,,,CHEMBL1135674,J. Med. Chem.,2002.0,,CHEMBL346455,,CHEMBL346455,6.80,False,http://www.openphacts.org/units/Nanomolar,297090,=,1,True,=,,EC50,nM,,160.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,160.0
,753917,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,N#CC(c1ccc(O)cc1)C(C#N)c1cccc(O)c1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '25.82', 'le': '0.47', 'lle': '3.81', 'sei': '7.75'}",CHEMBL137795,,CHEMBL137795,6.82,False,http://www.openphacts.org/units/Nanomolar,259049,=,1,True,=,,EC50,nM,,150.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,150.0
,754896,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,C[C@H](c1ccc(O)cc1)[C@@H](C#N)c1ccc(O)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '32.70', 'le': '0.60', 'lle': '4.77', 'sei': '12.89'}",CHEMBL134938,,CHEMBL134938,8.28,False,http://www.openphacts.org/units/Nanomolar,259053,=,1,True,=,,EC50,nM,,5.2,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,5.2
,754905,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,N#CC(C#N)(Cc1ccc(O)cc1)c1ccc(O)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '27.99', 'le': '0.51', 'lle': '4.77', 'sei': '8.40'}",CHEMBL132694,,CHEMBL132694,7.40,False,http://www.openphacts.org/units/Nanomolar,259039,=,1,True,=,,EC50,nM,,40.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,40.0
,756130,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,O=C(C(Cc1ccc(O)cc1)c1ccc(O)cc1)C(F)(F)F,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '20.41', 'le': '0.39', 'lle': '2.77', 'sei': '11.01'}",CHEMBL133203,,CHEMBL133203,6.33,False,http://www.openphacts.org/units/Nanomolar,259048,=,1,True,=,,EC50,nM,,464.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,464.0
,757110,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,Cc1cc(O)ccc1CC(C#N)c1ccc(O)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '32.27', 'le': '0.59', 'lle': '4.91', 'sei': '12.72'}",CHEMBL135695,,CHEMBL135695,8.17,False,http://www.openphacts.org/units/Nanomolar,259031,=,1,True,=,,EC50,nM,,6.7,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,6.7
,758408,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,CC(=O)C(Cc1ccc(O)cc1)c1ccc(O)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '30.22', 'le': '0.56', 'lle': '4.73', 'sei': '13.46'}",CHEMBL135649,,CHEMBL135649,7.75,False,http://www.openphacts.org/units/Nanomolar,259047,=,1,True,=,,EC50,nM,,18.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,18.0
,764762,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,Oc1ccc(CC(c2ccc(O)cc2)C(F)(F)C(F)(F)F)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '22.20', 'le': '0.44', 'lle': '2.76', 'sei': '18.23'}",CHEMBL335620,,CHEMBL335620,7.38,False,http://www.openphacts.org/units/Nanomolar,259032,=,1,True,=,,EC50,nM,,42.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,42.0
,765892,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,N#C/C(=C/c1ccc(O)cc1)c1ccc(O)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '26.97', 'le': '0.49', 'lle': '3.24', 'sei': '9.96'}",CHEMBL2111906,,CHEMBL2111906,6.40,False,http://www.openphacts.org/units/Nanomolar,259037,=,1,True,=,,EC50,nM,,400.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,400.0
,766914,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,Cc1cc(O)ccc1C(C#N)Cc1ccc(O)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '30.78', 'le': '0.56', 'lle': '4.54', 'sei': '12.13'}",CHEMBL135597,,CHEMBL135597,7.80,False,http://www.openphacts.org/units/Nanomolar,259056,=,1,True,=,,EC50,nM,,16.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,16.0
,768011,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '28.49', 'le': '0.53', 'lle': '5.12', 'sei': '8.47'}",CHEMBL44,GENISTEIN,CHEMBL44,7.70,False,http://www.openphacts.org/units/Nanomolar,259041,=,1,True,=,,EC50,nM,,20.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,20.0
,771381,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,N#CC(c1ccc(O)cc1)C(C#N)c1ccc(O)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '29.72', 'le': '0.54', 'lle': '4.84', 'sei': '8.92'}",CHEMBL342418,,CHEMBL342418,7.85,False,http://www.openphacts.org/units/Nanomolar,259050,=,1,True,=,,EC50,nM,,14.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,14.0
,772511,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,N#CC[C@H](Cc1ccc(O)cc1)c1ccc(O)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '27.19', 'le': '0.49', 'lle': '3.55', 'sei': '10.72'}",CHEMBL134892,,CHEMBL134892,6.89,False,http://www.openphacts.org/units/Nanomolar,259055,=,1,True,=,,EC50,nM,,130.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,130.0
,772520,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,N#C/C(=C\c1ccc(O)cc1)c1ccc(O)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '29.60', 'le': '0.53', 'lle': '3.86', 'sei': '10.93'}",CHEMBL334402,,CHEMBL334402,7.02,False,http://www.openphacts.org/units/Nanomolar,259038,=,1,True,=,,EC50,nM,,95.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,95.0
,776049,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,COC(=O)C(Cc1ccc(O)cc1)c1ccc(O)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '31.47', 'le': '0.59', 'lle': '5.97', 'sei': '12.83'}",CHEMBL335412,,CHEMBL335412,8.57,False,http://www.openphacts.org/units/Nanomolar,259044,=,1,True,=,,EC50,nM,,2.7,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,2.7
,777055,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,N#CC(c1ccc(O)cc1)C(C#N)c1ccc(O)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '29.31', 'le': '0.53', 'lle': '4.73', 'sei': '8.80'}",CHEMBL342418,,CHEMBL342418,7.75,False,http://www.openphacts.org/units/Nanomolar,259051,=,1,True,=,,EC50,nM,,18.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,18.0
,780539,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,C#CC(Cc1ccc(O)cc1)c1ccc(O)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '35.71', 'le': '0.65', 'lle': '5.45', 'sei': '21.03'}",CHEMBL334798,,CHEMBL334798,8.51,False,http://www.openphacts.org/units/Nanomolar,259036,=,1,True,=,,EC50,nM,,3.1,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,3.1
,780548,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,Oc1ccc(CC(c2ccc(O)cc2)C(F)(F)F)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '30.25', 'le': '0.58', 'lle': '4.55', 'sei': '21.10'}",CHEMBL132868,,CHEMBL132868,8.54,False,http://www.openphacts.org/units/Nanomolar,259033,=,1,True,=,,EC50,nM,,2.9,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,2.9
,782678,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '39.45', 'le': '0.73', 'lle': '7.13', 'sei': '26.56'}",CHEMBL135,ESTRADIOL,CHEMBL135,10.74,False,http://www.openphacts.org/units/Nanomolar,259029,=,1,True,=,,EC50,nM,,0.018,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,0.018
,782687,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,N#CC(Cc1ccc(O)cc1)c1ccc(O)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '32.18', 'le': '0.58', 'lle': '4.75', 'sei': '11.98'}",CHEMBL334773,DIARYLPROPIONITRILE,CHEMBL334773,7.70,False,http://www.openphacts.org/units/Nanomolar,259059,=,1,True,=,,EC50,nM,,20.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,20.0
,782699,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,CC(C#N)(Cc1ccc(O)cc1)c1ccc(O)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '30.16', 'le': '0.55', 'lle': '4.52', 'sei': '11.89'}",CHEMBL134646,,CHEMBL134646,7.64,False,http://www.openphacts.org/units/Nanomolar,259054,=,1,True,=,,EC50,nM,,23.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,23.0
,783780,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,CC#CC(Cc1ccc(O)cc1)c1ccc(O)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '37.34', 'le': '0.68', 'lle': '5.97', 'sei': '23.28'}",CHEMBL136039,,CHEMBL136039,9.42,False,http://www.openphacts.org/units/Nanomolar,259035,=,1,True,=,,EC50,nM,,0.38,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,0.38
,783789,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,C#CC(c1ccc(O)cc1)C(C#C)c1ccc(O)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '27.21', 'le': '0.49', 'lle': '3.91', 'sei': '17.64'}",CHEMBL132919,,CHEMBL132919,7.14,False,http://www.openphacts.org/units/Nanomolar,259034,=,1,True,=,,EC50,nM,,73.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,73.0
,784915,[],CHEMBL841902,Transcriptional potency (EC50) at Human estrogen receptor alpha,B,,,BAO_0000188,BAO_0000357,single protein format,CC[C@H](c1ccc(O)cc1)[C@@H](C#N)c1ccc(O)cc1,,,CHEMBL1134292,J. Med. Chem.,2001.0,"{'bei': '38.13', 'le': '0.70', 'lle': '6.29', 'sei': '15.87'}",CHEMBL135739,,CHEMBL135739,10.19,False,http://www.openphacts.org/units/Nanomolar,259052,=,1,True,=,,EC50,nM,,0.064,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,0.064
